Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BookingOnline,,,,2024-06-19 19:43:35,2024-06-19 19:43:37,2.753s,ERROR
,,,,,,,
Test Cases/MAIN/Traveloka/BookingFlight,,,,2024-06-19 19:43:37,2024-06-19 19:43:37,0.115s,ERROR
openBrowser(URL_Traveloka),,,,2024-06-19 19:43:37,2024-06-19 19:43:37,0.009s,ERROR
,,,,,,,
Test Cases/MAIN/Traveloka/BookingHotel,,,,2024-06-19 19:43:37,2024-06-19 19:43:37,0.019s,ERROR
openBrowser(URL_Traveloka),,,,2024-06-19 19:43:37,2024-06-19 19:43:37,0.004s,ERROR
